t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
3.901,3.901,805137011.734,805137012.611,-0.13,9.217,2.3344,0.1670,0.1670,4.3141,2.0510,-3.2970,1.8800,,1011.312
3.906,3.906,805137011.734,805137012.611,-0.13,9.217,0.3451,0.7650,0.7650,4.7376,2.3150,-3.6750,1.8920,,1011.312
3.911,3.911,805137011.734,805137012.611,-0.13,9.217,0.3401,0.7670,0.7670,4.5994,1.7540,-3.6510,2.1790,,1011.312
3.916,3.916,805137011.734,805137012.611,-0.13,9.217,0.3715,0.7860,0.7860,4.1050,0.6350,-3.1200,2.5910,,1011.312
3.921,3.921,805137011.734,805137012.611,-0.13,9.217,0.3734,0.7810,0.7810,3.7203,-0.5130,-2.2720,2.9010,,1011.312
3.926,3.926,805137011.734,805137012.611,-0.13,9.217,0.6180,0.3940,0.3940,3.5704,-1.3830,-1.4130,2.9730,,1011.312
3.931,3.931,805137011.734,805137012.611,-0.13,9.217,0.6247,0.3850,0.3850,3.4784,-1.9330,-0.8340,2.7690,,1011.312
3.936,3.936,805137011.734,805137012.611,-0.13,9.217,0.8475,0.3930,0.3930,3.3060,-2.2000,-0.6260,2.3870,,1011.312
3.941,3.941,805137011.734,805137012.611,-0.13,9.217,0.8513,0.3810,0.3810,3.1045,-2.3040,-0.6460,1.9780,,1011.312
3.946,3.946,805137011.734,805137012.611,-0.13,9.217,0.9297,0.6880,0.6880,2.9536,-2.3700,-0.7650,1.5880,,1011.312
3.951,3.951,805137011.734,805137012.611,-0.13,9.217,0.9292,0.6750,0.6750,2.9034,-2.4140,-0.9740,1.2860,,1011.312
3.956,3.956,805137011.734,805137012.611,-0.13,9.217,0.8896,0.8470,0.8470,3.0193,-2.4970,-1.1770,1.2230,,1011.312
3.961,3.961,805137011.734,805137012.611,-0.13,9.217,0.8886,0.8330,0.8330,3.1697,-2.5830,-1.2880,1.3100,,1011.312
3.966,3.966,805137011.734,805137012.611,-0.13,9.217,0.8684,0.8720,0.8720,3.2244,-2.5790,-1.3020,1.4320,,1011.312
3.971,3.971,805137011.734,805137012.611,-0.13,9.217,0.8684,0.8580,0.8580,3.1477,-2.4520,-1.2910,1.4930,,1011.312
3.976,3.976,805137011.734,805137012.611,-0.13,9.217,0.8649,0.9030,0.9030,2.8828,-2.1200,-1.3080,1.4510,,1011.312
3.981,3.981,805137011.734,805137012.611,-0.13,9.217,0.8649,0.8930,0.8930,2.2319,-1.4920,-1.0580,1.2790,,1011.312
3.986,3.986,805137011.734,805137012.611,-0.13,9.217,0.8295,1.0140,1.0140,1.2972,-0.8020,-0.1600,1.0070,,1011.312
3.991,3.991,805137011.734,805137012.611,-0.13,9.217,0.8297,1.0110,1.0110,1.4860,-0.5910,1.1840,0.6760,,1011.312
3.996,3.996,805137011.734,805137012.611,-0.13,9.217,0.8664,1.0490,1.0490,3.0005,-0.7490,2.8980,0.2090,,1011.312
4.001,4.001,805137011.734,805137012.611,-0.13,9.217,0.8664,1.0490,1.0490,4.6954,-0.9800,4.5700,-0.4490,,1011.312
4.006,4.006,805137011.734,805137012.611,-0.13,9.217,0.7530,0.6990,0.6990,6.1343,-1.1080,5.9120,-1.2040,,1011.312
4.011,4.011,805137011.734,805137012.611,-0.13,9.217,0.7532,0.7010,0.7010,7.1632,-1.1620,6.7880,-1.9710,,1011.312
4.016,4.016,805137011.734,805137012.611,-0.13,9.217,0.7070,0.4850,0.4850,7.7296,-1.1930,7.1750,-2.6160,,1011.312
4.021,4.021,805137011.734,805137012.611,-0.13,9.217,0.7052,0.4890,0.4890,8.1572,-1.1520,7.4370,-3.1470,,1011.312
4.026,4.026,805137011.734,805137012.611,-0.13,9.217,0.5952,0.4920,0.4920,8.4801,-1.0790,7.6350,-3.5290,,1011.312
4.031,4.031,805137011.734,805137012.611,-0.13,9.217,0.5895,0.4980,0.4980,8.5355,-1.0430,7.6420,-3.6560,,1011.312
4.036,4.036,805137011.734,805137012.611,-0.13,9.217,0.5153,0.5800,0.5800,8.2588,-0.9990,7.4280,-3.4690,,1011.312
4.041,4.041,805137011.734,805137012.611,-0.13,9.217,0.5062,0.5860,0.5860,7.5924,-0.8870,6.9240,-2.9860,,1011.312
4.046,4.046,805137011.734,805137012.611,-0.13,9.217,0.7453,0.6300,0.6300,6.8520,-0.5920,6.3600,-2.4800,,1011.312
4.051,4.051,805137011.734,805137012.611,-0.13,9.217,0.7363,0.6370,0.6370,6.0423,-0.3260,5.7090,-1.9520,,1011.312
4.056,4.056,805137011.734,805137012.611,-0.13,9.217,0.9231,0.7930,0.7930,5.1413,-0.2100,4.9340,-1.4300,,1011.312
4.061,4.061,805137011.734,805137012.611,-0.13,9.217,0.9185,0.8000,0.8000,4.2198,-0.2550,4.1070,-0.9350,,1011.312
4.066,4.066,805137011.734,805137012.611,-0.13,9.217,0.9139,0.8800,0.8800,3.2435,-0.5030,3.1810,-0.3850,,1011.312
4.071,4.071,805137011.734,805137012.611,-0.13,9.217,0.9158,0.8820,0.8820,2.4938,-0.8330,2.3420,0.2010,,1011.312
4.076,4.076,805137011.734,805137012.611,-0.13,9.217,0.8768,0.7450,0.7450,2.1037,-1.2400,1.3540,1.0270,,1011.312
4.081,4.081,805137011.734,805137012.611,-0.13,9.217,0.8864,0.7400,0.7400,2.8060,-1.6520,0.1520,2.2630,,1011.312
4.086,4.086,805137011.734,805137012.611,-0.13,9.217,0.7750,0.6320,0.6320,3.9618,-1.9880,-0.9960,3.2790,,1011.312
4.091,4.091,805137011.734,805137012.611,-0.13,9.217,0.7945,0.6200,0.6200,4.6420,-2.1180,-1.8760,3.6800,,1011.312
4.096,4.096,805137011.734,805137012.611,-0.13,9.217,0.7379,0.5360,0.5360,4.9713,-2.2440,-2.4470,3.7000,,1011.312
4.101,4.101,805137011.734,805137012.611,-0.13,9.217,0.7586,0.5210,0.5210,5.2127,-2.4710,-2.7390,3.6830,,1011.312
4.106,4.106,805137011.734,805137012.611,-0.13,9.217,0.5236,0.6330,0.6330,5.4444,-2.7660,-2.9230,3.6670,,1011.312
4.111,4.111,805137011.734,805137012.611,-0.13,9.217,0.5312,0.6150,0.6150,5.8622,-3.1780,-3.2880,3.6680,,1011.312
4.116,4.116,805137011.734,805137012.611,-0.13,9.217,0.4546,0.7270,0.7270,6.3116,-3.5100,-3.7500,3.6680,,1011.312
4.121,4.121,805137011.734,805137012.611,-0.13,9.217,0.4562,0.7060,0.7060,6.4898,-3.7130,-3.9570,3.5600,,1011.312
4.126,4.126,805137011.734,805137012.611,-0.13,9.217,0.3309,0.7600,0.7600,6.4496,-3.8810,-3.9140,3.3490,,1011.312
4.131,4.131,805137011.734,805137012.611,-0.13,9.217,0.3412,0.7370,0.7370,6.2709,-3.9850,-3.7410,3.0740,,1011.312
4.136,4.136,805137011.734,805137012.611,-0.13,9.217,0.2538,0.8630,0.8630,6.0563,-4.0480,-3.5280,2.8010,,1011.312
4.141,4.141,805137011.734,805137012.611,-0.13,9.217,0.2622,0.8410,0.8410,5.7172,-4.1470,-3.0600,2.4750,,1011.312
4.146,4.146,805137011.734,805137012.611,-0.13,9.217,0.2544,0.9070,0.9070,5.2223,-4.2800,-2.1590,2.0720,,1011.312
4.151,4.151,805137011.734,805137012.611,-0.13,9.217,0.2621,0.8840,0.8840,4.9651,-4.3830,-1.4390,1.8360,,1011.312
4.156,4.156,805137011.734,805137012.611,-0.13,9.217,0.3286,0.9590,0.9590,4.9687,-4.4980,-1.1220,1.7880,,1011.312
4.161,4.161,805137011.734,805137012.611,-0.13,9.217,0.3327,0.9360,0.9360,5.1567,-4.6520,-1.1660,1.8950,,1011.312
4.166,4.166,805137011.734,805137012.611,-0.13,9.217,0.3150,0.9760,0.9760,5.3588,-4.7970,-1.3210,1.9900,,1011.312
4.171,4.171,805137011.734,805137012.611,-0.13,9.217,0.3226,0.9520,0.9520,5.4882,-4.8530,-1.5410,2.0480,,1011.312
4.176,4.176,805137011.734,805137012.611,-0.13,9.217,0.3531,0.9200,0.9200,5.5730,-4.8340,-1.7770,2.1290,,1011.312
4.181,4.181,805137011.734,805137012.611,-0.13,9.217,0.3691,0.8960,0.8960,5.5956,-4.8080,-1.8120,2.2160,,1011.312
4.186,4.186,805137011.734,805137012.611,-0.13,9.217,0.5083,0.9730,0.9730,5.5328,-4.8260,-1.5600,2.2110,,1011.312
4.191,4.191,805137011.734,805137012.611,-0.13,9.217,0.5195,0.9500,0.9500,5.5223,-4.9870,-1.1400,2.0800,,1011.312
4.196,4.196,805137011.734,805137012.611,-0.13,9.217,0.4998,1.0310,1.0310,5.5622,-5.1870,-0.7060,1.8800,,1011.312
4.201,4.201,805137011.734,805137012.611,-0.13,9.217,0.5099,1.0060,1.0060,5.6898,-5.3630,-0.5760,1.8110,,1011.312
4.206,4.206,805137011.734,805137012.611,-0.13,9.217,0.2978,0.9920,0.9920,5.9472,-5.5790,-0.7840,1.9050,,1011.312
4.211,4.211,805137011.734,805137012.611,-0.13,9.217,0.3110,0.9660,0.9660,6.3628,-5.9190,-1.0970,2.0610,,1011.312
4.216,4.216,805137011.734,805137012.611,-0.13,9.217,0.1282,0.9240,0.9240,6.8570,-6.3110,-1.4540,2.2530,,1011.312
4.221,4.221,805137011.734,805137012.611,-0.13,9.217,0.1621,0.8960,0.8960,7.4182,-6.7170,-1.9200,2.4950,,1011.312
4.226,4.226,805137011.734,805137012.611,-0.13,9.217,0.1963,0.8360,0.8360,7.9332,-7.0820,-2.3570,2.6880,,1011.312
4.231,4.231,805137011.734,805137012.611,-0.13,9.217,0.2330,0.8070,0.8070,8.2763,-7.1320,-3.1740,2.7490,,1011.312
4.236,4.236,805137011.734,805137012.611,-0.13,9.217,0.2061,0.8280,0.8280,8.3584,-7.1860,-3.3050,2.7020,,1011.312
4.241,4.241,805137011.734,805137012.611,-0.13,9.217,0.2335,0.8000,0.8000,8.4651,-7.4690,-2.9660,2.6600,,1011.312
4.246,4.246,805137011.734,805137012.611,-0.13,9.217,0.1209,1.0130,1.0130,8.4644,-7.7500,-2.2520,2.5520,,1011.312
4.251,4.251,805137011.734,805137012.611,-0.13,9.217,0.0949,0.9840,0.9840,8.5475,-8.0180,-1.5670,2.5130,,1011.312
4.256,4.256,805137011.734,805137012.611,-0.13,9.217,0.0413,1.0030,1.0030,8.7063,-8.2130,-1.3820,2.5370,,1011.312
4.261,4.261,805137011.734,805137012.611,-0.13,9.217,0.0253,0.9760,0.9760,8.4042,-7.8700,-1.6270,2.4590,,1011.312
4.266,4.266,805137011.734,805137012.611,-0.13,9.217,0.1425,1.1380,1.1380,7.7211,-7.1610,-1.7210,2.3180,,1011.312
4.271,4.271,805137011.734,805137012.611,-0.13,9.217,0.1355,1.1180,1.1180,7.0421,-6.3920,-1.6300,2.4650,,1011.312
4.276,4.276,805137011.734,805137012.611,-0.13,9.217,0.6479,1.6270,1.6270,6.5566,-5.7320,-1.4040,2.8570,,1011.312
4.281,4.281,805137011.734,805137012.611,-0.13,9.217,0.6386,1.6120,1.6120,6.4394,-5.2920,-1.2780,3.4390,,1011.312
4.286,4.286,805137011.734,805137012.611,-0.13,9.217,0.8783,1.8260,1.8260,6.3330,-4.8990,-1.2370,3.8180,,1011.312
4.291,4.291,805137011.734,805137012.611,-0.13,9.217,0.8783,1.8150,1.8150,6.2248,-4.5170,-1.2490,4.0970,,1011.312
4.296,4.296,805137011.734,805137012.611,-0.13,9.217,0.7597,1.6960,1.6960,5.8962,-3.9120,-1.5640,4.1250,,1011.312
4.301,4.301,805137011.734,805137012.611,-0.13,9.217,0.7650,1.6910,1.6910,4.5471,-2.2880,-2.3370,3.1590,,1011.312
4.306,4.306,805137011.734,805137012.611,-0.13,9.217,0.6734,1.6730,1.6730,3.9402,-0.3730,-3.7520,1.1440,,1011.312
4.311,4.311,805137011.734,805137012.611,-0.13,9.217,0.6821,1.6810,1.6810,4.9063,0.8780,-4.8230,-0.2000,,1011.312
4.316,4.316,805137011.734,805137012.611,-0.13,9.217,1.6385,2.3080,2.3080,5.3770,1.1620,-5.2020,-0.7080,,1011.312
4.321,4.321,805137011.734,805137012.611,-0.13,9.217,1.6382,2.3210,2.3210,5.5560,1.0570,-5.3560,-1.0320,,1011.312
4.326,4.326,805137011.734,805137012.611,-0.13,9.217,1.2328,1.8890,1.8890,5.5129,1.0460,-5.2950,-1.1230,,1011.312
4.331,4.331,805137011.734,805137012.611,-0.13,9.217,1.2333,1.9020,1.9020,5.0611,1.2400,-4.7740,-1.1340,,1011.312
4.336,4.336,805137011.734,805137012.611,-0.13,9.217,0.5689,1.3460,1.3460,4.8788,1.5430,-4.4770,-1.1740,,1011.312
4.341,4.341,805137011.734,805137012.611,-0.13,9.217,0.5764,1.3600,1.3600,4.8134,1.7050,-4.3790,-1.0420,,1011.312
4.346,4.346,805137011.734,805137012.611,-0.13,9.217,0.4951,1.4020,1.4020,4.2570,1.7120,-3.8660,-0.4950,,1011.312
4.351,4.351,805137011.734,805137012.611,-0.13,9.217,0.5046,1.4150,1.4150,3.7627,1.7810,-3.3010,0.2990,,1011.312
4.356,4.356,805137011.734,805137012.611,-0.13,9.217,0.1949,1.1110,1.1110,3.5144,1.7980,-2.7880,1.1600,,1011.312
4.361,4.361,805137011.734,805137012.611,-0.13,9.217,0.2098,1.1220,1.1220,3.4059,1.6750,-2.2550,1.9260,,1011.312
4.367,4.366,805137011.734,805137012.611,-0.13,9.217,0.4341,0.9420,0.9420,3.3494,1.3770,-1.7240,2.5200,,1011.312
4.372,4.371,805137011.734,805137012.611,-0.13,9.217,0.4455,0.9480,0.9480,3.2908,0.9220,-1.1430,2.9450,,1011.312
4.377,4.377,805137011.734,805137012.611,-0.13,9.217,0.4883,0.7960,0.7960,3.1818,0.4140,-0.5850,3.1000,,1011.312
4.382,4.382,805137011.734,805137012.611,-0.13,9.217,0.4994,0.7970,0.7970,3.0400,-0.0760,-0.0120,3.0390,,1011.312
4.387,4.387,805137011.734,805137012.611,-0.13,9.217,0.4868,0.6420,0.6420,2.8151,-0.5010,0.5300,2.7190,,1011.312
4.392,4.392,805137011.734,805137012.611,-0.13,9.217,0.4964,0.6380,0.6380,2.5112,-0.7880,0.8700,2.2200,,1011.312
4.397,4.397,805137011.734,805137012.611,-0.13,9.217,0.5337,0.6480,0.6480,2.2255,-1.0050,1.0820,1.6650,,1011.312
4.402,4.402,805137011.734,805137012.611,-0.13,9.217,0.5415,0.6420,0.6420,1.9653,-1.0970,1.1610,1.1450,,1011.312
4.407,4.407,805137011.734,805137012.611,-0.13,9.217,0.6683,0.8230,0.8230,1.7746,-1.1310,1.1830,0.6860,,1011.312
4.412,4.412,805137011.734,805137012.611,-0.13,9.217,0.6741,0.8170,0.8170,1.7007,-1.2560,1.1020,0.3170,,1011.312
4.417,4.417,805137011.734,805137012.611,-0.13,9.217,0.5677,0.9980,0.9980,1.4934,-1.3020,0.7310,-0.0260,,1011.312
4.422,4.422,805137011.734,805137012.611,-0.13,9.217,0.5704,0.9930,0.9930,1.3933,-1.3630,0.0680,-0.2810,,1011.312
4.427,4.427,805137011.734,805137012.611,-0.13,9.217,0.3113,0.9580,0.9580,1.5768,-1.3780,-0.6190,-0.4520,,1011.312
4.432,4.432,805137011.734,805137012.611,-0.13,9.217,0.3107,0.9570,0.9570,1.8621,-1.4400,-1.0540,-0.5320,,1011.312
4.437,4.437,805137011.734,805137012.611,-0.13,9.217,0.0956,0.9380,0.9380,2.0389,-1.5410,-1.2470,-0.4770,,1011.312
4.442,4.442,805137011.734,805137012.611,-0.13,9.217,0.0964,0.9370,0.9370,2.0186,-1.6490,-1.1270,-0.2920,,1011.312
4.447,4.447,805137011.734,805137012.611,-0.13,9.217,0.1731,0.9700,0.9700,1.8856,-1.7520,-0.6940,0.0670,,1011.312
4.452,4.452,805137011.734,805137012.611,-0.13,9.217,0.1789,0.9670,0.9670,2.0111,-1.9500,-0.0980,0.4820,,1011.312
4.457,4.457,805137011.734,805137012.611,-0.13,9.217,0.3349,1.0120,1.0120,2.4438,-2.2190,0.5460,0.8660,,1011.312
4.462,4.462,805137011.734,805137012.611,-0.13,9.217,0.3371,1.0050,1.0050,2.7810,-2.2640,1.1440,1.1400,,1011.312
4.467,4.467,805137011.734,805137012.611,-0.13,9.217,0.3309,0.9490,0.9490,2.9319,-2.0260,1.7300,1.2240,,1011.312
4.472,4.472,805137011.734,805137012.611,-0.13,9.217,0.3306,0.9390,0.9390,2.9751,-1.5780,2.2710,1.0970,,1011.312
4.477,4.477,805137011.734,805137012.611,-0.13,9.217,0.1155,1.1000,1.1000,3.0922,-1.0060,2.8010,0.8390,,1011.312
4.482,4.482,805137011.734,805137012.611,-0.13,9.217,0.1040,1.0910,1.0910,3.2409,-0.4460,3.1600,0.5650,,1011.312
4.487,4.487,805137011.734,805137012.611,-0.13,9.217,0.4577,1.3410,1.3410,3.2624,-0.1980,3.2420,0.3060,,1011.312
4.492,4.492,805137011.734,805137012.611,-0.13,9.217,0.4590,1.3320,1.3320,3.1564,-0.1590,3.1520,0.0480,,1011.312
4.497,4.497,805137011.734,805137012.611,-0.13,9.217,0.4880,1.3110,1.3110,2.9263,-0.1880,2.9160,-0.1580,,1011.312
4.502,4.502,805137011.734,805137012.611,-0.13,9.217,0.4925,1.3040,1.3040,2.6625,-0.2160,2.6360,-0.3060,,1011.312
4.507,4.507,805137011.734,805137012.611,-0.13,9.217,0.3137,1.0910,1.0910,2.5794,-0.2440,2.5300,-0.4390,,1011.312
4.512,4.512,805137011.734,805137012.611,-0.13,9.217,0.3220,1.0850,1.0850,2.6172,-0.2240,2.5450,-0.5680,,1011.312
4.517,4.517,805137011.734,805137012.611,-0.13,9.217,0.2406,1.0560,1.0560,2.4666,-0.1190,2.3660,-0.6870,,1011.312
4.522,4.522,805137011.734,805137012.611,-0.13,9.217,0.2491,1.0510,1.0510,2.1322,0.0430,1.9760,-0.8000,,1011.312
4.527,4.527,805137011.734,805137012.611,-0.13,9.217,0.2167,1.1150,1.1150,1.7737,0.1940,1.5380,-0.8620,,1011.312
4.532,4.532,805137011.734,805137012.611,-0.13,9.217,0.2227,1.1130,1.1130,1.5150,0.2940,1.2170,-0.8530,,1011.312
4.537,4.537,805137011.734,805137013.280,-0.13,9.221,0.2055,1.1890,1.1890,1.3386,0.3180,1.0320,-0.7910,,1011.312
4.542,4.542,805137011.734,805137013.280,-0.13,9.221,0.2064,1.1870,1.1870,1.1193,0.2200,0.8700,-0.6690,,1011.312
4.547,4.547,805137011.734,805137013.280,-0.13,9.221,0.1255,1.0950,1.0950,0.8680,0.0440,0.7060,-0.5030,,1011.312
4.552,4.552,805137011.734,805137013.280,-0.13,9.221,0.1221,1.0940,1.0940,0.6317,-0.1550,0.5190,-0.3250,,1011.312
4.557,4.557,805137011.734,805137013.280,-0.13,9.221,0.2059,0.9440,0.9440,0.5465,-0.3550,0.3800,-0.1680,,1011.312
4.562,4.562,805137011.734,805137013.280,-0.13,9.221,0.2051,0.9430,0.9430,0.7341,-0.6350,0.3670,-0.0320,,1011.312
4.567,4.567,805137011.734,805137013.280,-0.13,9.221,0.2563,0.8900,0.8900,1.0354,-0.9350,0.4300,0.1140,,1011.312
4.572,4.572,805137011.734,805137013.280,-0.13,9.221,0.2567,0.8870,0.8870,1.3273,-1.1530,0.6300,0.1880,,1011.312
4.577,4.577,805137011.734,805137013.280,-0.13,9.221,0.2871,0.8260,0.8260,1.5560,-1.2920,0.8410,0.2110,,1011.312
4.582,4.582,805137011.734,805137013.280,-0.13,9.221,0.2867,0.8210,0.8210,1.6796,-1.3420,0.9890,0.2050,,1011.312
4.587,4.587,805137011.734,805137013.280,-0.13,9.221,0.2530,0.8300,0.8300,1.6847,-1.2870,1.0680,0.2030,,1011.312
4.592,4.592,805137011.734,805137013.280,-0.13,9.221,0.2531,0.8260,0.8260,1.5638,-1.1500,1.0430,0.1870,,1011.312
4.597,4.597,805137011.734,805137013.280,-0.13,9.221,0.1854,0.8870,0.8870,1.4353,-0.9810,1.0340,0.1690,,1011.312
4.602,4.602,805137011.734,805137013.280,-0.13,9.221,0.1879,0.8830,0.8830,1.3462,-0.8040,1.0520,0.2430,,1011.312
4.607,4.607,805137011.734,805137013.280,-0.13,9.221,0.1416,0.9630,0.9630,1.3354,-0.6900,1.0900,0.3450,,1011.312
4.612,4.612,805137011.734,805137013.280,-0.13,9.221,0.1455,0.9600,0.9600,1.3586,-0.6870,1.0920,0.4260,,1011.312
4.617,4.617,805137011.734,805137013.280,-0.13,9.221,0.1339,1.0280,1.0280,1.2351,-0.7260,0.8880,0.4580,,1011.312
4.622,4.622,805137011.734,805137013.280,-0.13,9.221,0.1370,1.0250,1.0250,1.0806,-0.8070,0.5780,0.4270,,1011.312
4.627,4.627,805137011.734,805137013.280,-0.13,9.221,0.1304,0.9900,0.9900,0.9710,-0.8470,0.2650,0.3940,,1011.312
4.632,4.632,805137011.734,805137013.280,-0.13,9.221,0.1355,0.9890,0.9890,1.1530,-0.9300,0.1810,0.6570,,1011.312
4.637,4.637,805137011.734,805137013.280,-0.13,9.221,0.0924,0.9790,0.9790,1.4545,-0.9090,0.5630,0.9860,,1011.312
4.642,4.642,805137011.734,805137013.280,-0.13,9.221,0.0990,0.9760,0.9760,1.8838,-0.7950,1.0020,1.3830,,1011.312
4.647,4.647,805137011.734,805137013.280,-0.13,9.221,0.1724,1.0710,1.0710,1.8640,-0.4840,0.9860,1.5060,,1011.312
4.652,4.652,805137011.734,805137013.280,-0.13,9.221,0.1698,1.0690,1.0690,1.4843,-0.2270,0.4830,1.3850,,1011.312
4.657,4.657,805137011.734,805137013.280,-0.13,9.221,0.2746,1.2270,1.2270,1.2540,-0.0660,-0.1250,1.2460,,1011.312
4.662,4.662,805137011.734,805137013.280,-0.13,9.221,0.2757,1.2280,1.2280,1.3570,0.0070,-0.5710,1.2310,,1011.312
4.667,4.667,805137011.734,805137013.280,-0.13,9.221,0.2502,1.1340,1.1340,1.5384,0.0290,-0.6690,1.3850,,1011.312
4.672,4.672,805137011.734,805137013.280,-0.13,9.221,0.2469,1.1350,1.1350,1.8063,0.0570,-0.5790,1.7100,,1011.312
4.677,4.677,805137011.734,805137013.280,-0.13,9.221,0.2843,0.9860,0.9860,1.9991,0.0510,-0.3900,1.9600,,1011.312
4.682,4.682,805137011.734,805137013.280,-0.13,9.221,0.2819,0.9860,0.9860,2.1192,-0.0730,-0.2340,2.1050,,1011.312
4.687,4.687,805137011.734,805137013.280,-0.13,9.221,0.3248,0.9480,0.9480,2.2474,-0.2530,-0.0720,2.2320,,1011.312
4.692,4.692,805137011.734,805137013.280,-0.13,9.221,0.3232,0.9470,0.9470,2.4109,-0.4020,0.1840,2.3700,,1011.312
4.697,4.697,805137011.734,805137013.280,-0.13,9.221,0.2334,0.8790,0.8790,2.6588,-0.4310,0.5080,2.5740,,1011.312
4.702,4.702,805137011.734,805137013.280,-0.13,9.221,0.2336,0.8770,0.8770,2.9491,-0.3210,0.8750,2.7980,,1011.312
4.707,4.707,805137011.734,805137013.280,-0.13,9.221,0.2328,0.9660,0.9660,3.2037,-0.1130,1.2770,2.9360,,1011.312
4.712,4.712,805137011.734,805137013.280,-0.13,9.221,0.2325,0.9630,0.9630,3.3500,0.1570,1.6610,2.9050,,1011.312
4.717,4.717,805137011.734,805137013.280,-0.13,9.221,0.2000,1.1190,1.1190,3.3926,0.5330,2.0410,2.6570,,1011.312
4.722,4.722,805137011.734,805137013.280,-0.13,9.221,0.1952,1.1160,1.1160,3.4482,0.9430,2.4230,2.2650,,1011.312
4.727,4.727,805137011.734,805137013.280,-0.13,9.221,0.2998,1.1950,1.1950,3.3819,1.1830,2.5670,1.8570,,1011.312
4.732,4.732,805137011.734,805137013.280,-0.13,9.221,0.3037,1.1920,1.1920,3.0716,1.0350,2.4440,1.5460,,1011.312
4.737,4.737,805137011.734,805137013.280,-0.13,9.221,0.4725,1.1420,1.1420,2.2626,0.4490,1.7980,1.2980,,1011.312
4.742,4.742,805137011.734,805137013.280,-0.13,9.221,0.4769,1.1400,1.1400,1.5800,-0.1490,1.0700,1.1530,,1011.312
4.747,4.747,805137011.734,805137013.280,-0.13,9.221,0.3705,0.7060,0.7060,1.4075,-0.5660,0.6730,1.0990,,1011.312
4.752,4.752,805137011.734,805137013.280,-0.13,9.221,0.3737,0.7050,0.7050,1.5292,-0.7890,0.6380,1.1440,,1011.312
4.757,4.757,805137011.734,805137013.280,-0.13,9.221,0.4377,0.6150,0.6150,1.7120,-0.8650,0.6830,1.3100,,1011.312
4.762,4.762,805137011.734,805137013.280,-0.13,9.221,0.4419,0.6130,0.6130,1.8664,-0.8560,0.7180,1.4950,,1011.312
4.767,4.767,805137011.734,805137013.280,-0.13,9.221,0.3716,0.8210,0.8210,1.9914,-0.8380,0.7640,1.6370,,1011.312
4.772,4.772,805137011.734,805137013.280,-0.13,9.221,0.3751,0.8190,0.8190,2.0900,-0.8660,0.8290,1.7120,,1011.312
4.777,4.777,805137011.734,805137013.280,-0.13,9.221,0.4148,0.9010,0.9010,2.1684,-0.9200,0.9060,1.7420,,1011.312
4.782,4.782,805137011.734,805137013.280,-0.13,9.221,0.4172,0.8990,0.8990,2.2102,-0.9680,0.9540,1.7430,,1011.312
4.787,4.787,805137011.734,805137013.280,-0.13,9.221,0.3883,0.9860,0.9860,2.1846,-0.9210,1.0120,1.7030,,1011.312
4.792,4.792,805137011.734,805137013.280,-0.13,9.221,0.3892,0.9840,0.9840,2.1009,-0.7460,1.0090,1.6850,,1011.312
4.797,4.797,805137011.734,805137013.280,-0.13,9.221,0.3254,1.0400,1.0400,2.2208,-0.3050,1.3650,1.7250,,1011.312
4.802,4.802,805137011.734,805137013.280,-0.13,9.221,0.3205,1.0370,1.0370,2.5343,0.2920,1.7340,1.8250,,1011.312
4.807,4.807,805137011.734,805137013.280,-0.13,9.221,0.3780,1.2300,1.2300,2.7809,0.8060,1.8790,1.8850,,1011.312
4.812,4.812,805137011.734,805137013.280,-0.13,9.221,0.3713,1.2280,1.2280,2.7322,0.8680,1.7590,1.9020,,1011.312
4.817,4.817,805137011.734,805137013.280,-0.13,9.221,0.4884,1.3770,1.3770,2.3705,0.7150,1.1510,1.9450,,1011.312
4.822,4.822,805137011.734,805137013.280,-0.13,9.221,0.4873,1.3770,1.3770,2.1925,0.6750,0.5720,2.0060,,1011.312
4.827,4.827,805137011.734,805137013.280,-0.13,9.221,0.2953,0.9720,0.9720,2.2145,0.6630,0.3300,2.0870,,1011.312
4.832,4.832,805137011.734,805137013.280,-0.13,9.221,0.2960,0.9720,0.9720,2.2289,0.6350,0.1670,2.1300,,1011.312
4.837,4.837,805137011.734,805137013.280,-0.13,9.221,0.3752,0.8580,0.8580,2.1409,0.5790,-0.0260,2.0610,,1011.312
4.842,4.842,805137011.734,805137013.280,-0.13,9.221,0.3764,0.8590,0.8590,1.9032,0.4890,-0.2440,1.8230,,1011.312
4.847,4.847,805137011.734,805137013.280,-0.13,9.221,0.3909,0.7280,0.7280,1.5294,0.3680,-0.4090,1.4270,,1011.312
4.852,4.852,805137011.734,805137013.280,-0.13,9.221,0.3904,0.7290,0.7290,1.0687,0.2740,-0.5070,0.9000,,1011.312
4.857,4.857,805137011.734,805137013.280,-0.13,9.221,0.4662,0.6060,0.6060,0.8921,0.3420,-0.7580,0.3230,,1011.312
4.862,4.862,805137011.734,805137013.280,-0.13,9.221,0.4633,0.6080,0.6080,1.3413,0.5240,-1.2160,-0.2140,,1011.312
4.867,4.867,805137011.734,805137013.280,-0.13,9.221,0.5031,0.6700,0.6700,1.8187,0.7360,-1.5330,-0.6450,,1011.312
