t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
1.857,1.857,,804903763.480,,12.181,0.1186,0.9980,0.9980,2.3197,1.1010,-0.0550,2.0410,,
1.862,1.862,,804903763.480,,12.181,0.1194,0.9980,0.9980,2.2433,1.0480,-0.0440,1.9830,,
1.867,1.867,,804903763.480,,12.181,0.1220,0.9690,0.9690,2.1589,0.9670,-0.0300,1.9300,,
1.872,1.872,,804903763.480,,12.181,0.1213,0.9680,0.9680,2.0868,0.8760,-0.0170,1.8940,,
1.877,1.877,,804903763.480,,12.181,0.1459,0.9950,0.9950,2.0367,0.7810,-0.0130,1.8810,,
1.882,1.882,,804903763.480,,12.181,0.1453,0.9950,0.9950,1.9950,0.6560,-0.0200,1.8840,,
1.887,1.887,,804903763.480,,12.181,0.2010,1.0350,1.0350,1.9597,0.5280,-0.0280,1.8870,,
1.892,1.892,,804903763.480,,12.181,0.2012,1.0350,1.0350,1.9319,0.4440,-0.0270,1.8800,,
1.897,1.897,,804903763.480,,12.181,0.2550,1.1110,1.1110,1.8973,0.3880,-0.0290,1.8570,,
1.902,1.902,,804903763.480,,12.181,0.2552,1.1110,1.1110,1.8527,0.3340,-0.0350,1.8220,,
1.907,1.907,,804903763.480,,12.181,0.2748,1.1660,1.1660,1.8025,0.2730,-0.0490,1.7810,,
1.912,1.912,,804903763.480,,12.181,0.2750,1.1660,1.1660,1.7576,0.2240,-0.0670,1.7420,,
1.917,1.917,,804903763.480,,12.181,0.2464,1.1430,1.1430,1.7237,0.2020,-0.0800,1.7100,,
1.922,1.922,,804903763.480,,12.181,0.2465,1.1430,1.1430,1.6970,0.2030,-0.0790,1.6830,,
1.927,1.927,,804903763.480,,12.181,0.2106,1.1300,1.1300,1.6753,0.2150,-0.0690,1.6600,,
1.932,1.932,,804903763.480,,12.181,0.2109,1.1300,1.1300,1.6521,0.2240,-0.0540,1.6360,,
1.937,1.937,,804903763.480,,12.181,0.1623,1.0880,1.0880,1.6324,0.2490,-0.0330,1.6130,,
1.942,1.942,,804903763.480,,12.181,0.1628,1.0880,1.0880,1.6130,0.2940,-0.0050,1.5860,,
1.947,1.947,,804903763.480,,12.181,0.1188,1.0200,1.0200,1.5986,0.3440,0.0180,1.5610,,
1.952,1.952,,804903763.480,,12.181,0.1204,1.0200,1.0200,1.5814,0.3900,0.0400,1.5320,,
1.957,1.957,,804903763.480,,12.181,0.1106,0.9630,0.9630,1.5573,0.4280,0.0620,1.4960,,
1.962,1.962,,804903763.480,,12.181,0.1115,0.9630,0.9630,1.5276,0.4610,0.0840,1.4540,,
1.967,1.967,,804903763.480,,12.181,0.1215,0.9340,0.9340,1.4981,0.4880,0.0980,1.4130,,
1.972,1.972,,804903763.480,,12.181,0.1228,0.9340,0.9340,1.4751,0.5140,0.1000,1.3790,,
1.977,1.977,,804903763.480,,12.181,0.1368,0.9370,0.9370,1.4583,0.5300,0.0990,1.3550,,
1.982,1.982,,804903763.480,,12.181,0.1388,0.9370,0.9370,1.4405,0.5250,0.0960,1.3380,,
1.987,1.987,,804903763.480,,12.181,0.1681,0.9310,0.9310,1.4142,0.5080,0.1000,1.3160,,
1.992,1.992,,804903763.480,,12.181,0.1705,0.9310,0.9310,1.3762,0.4880,0.1110,1.2820,,
1.997,1.997,,804903763.480,,12.181,0.1713,0.9250,0.9250,1.3269,0.4610,0.1340,1.2370,,
2.002,2.002,,804903763.480,,12.181,0.1728,0.9250,0.9250,1.2660,0.4260,0.1630,1.1810,,
2.007,2.007,,804903763.480,,12.181,0.1491,0.9270,0.9270,1.1995,0.3850,0.1960,1.1190,,
2.012,2.012,,804903763.480,,12.181,0.1508,0.9270,0.9270,1.1323,0.3360,0.2280,1.0570,,
2.017,2.017,,804903763.480,,12.181,0.1378,0.9080,0.9080,1.0632,0.2800,0.2680,0.9900,,
2.022,2.022,,804903763.480,,12.181,0.1389,0.9080,0.9080,1.0005,0.2290,0.3080,0.9240,,
2.027,2.027,,804903763.480,,12.181,0.1267,0.9000,0.9000,0.9463,0.1910,0.3430,0.8610,,
2.032,2.032,,804903763.480,,12.181,0.1284,0.9000,0.9000,0.9030,0.1700,0.3700,0.8060,,
2.037,2.037,,804903763.480,,12.181,0.1197,0.9030,0.9030,0.8715,0.1610,0.3930,0.7610,,
2.042,2.042,,804903763.480,,12.181,0.1200,0.9040,0.9040,0.8557,0.1670,0.4140,0.7300,,
2.047,2.047,,804903763.480,,12.181,0.1246,0.9170,0.9170,0.8536,0.1870,0.4170,0.7210,,
2.052,2.052,,804903763.480,,12.181,0.1256,0.9170,0.9170,0.8654,0.2150,0.4030,0.7350,,
2.057,2.057,,804903763.480,,12.181,0.1545,0.9230,0.9230,0.8832,0.2440,0.3820,0.7580,,
2.062,2.062,,804903763.480,,12.181,0.1552,0.9230,0.9230,0.8973,0.2740,0.3620,0.7740,,
2.067,2.067,,804903763.480,,12.181,0.1663,0.9280,0.9280,0.9051,0.2960,0.3510,0.7800,,
2.072,2.072,,804903763.480,,12.181,0.1670,0.9280,0.9280,0.9064,0.3090,0.3520,0.7760,,
2.077,2.077,,804903763.480,,12.181,0.1566,0.9250,0.9250,0.9029,0.3110,0.3630,0.7660,,
2.082,2.082,,804903763.480,,12.181,0.1587,0.9250,0.9250,0.8942,0.3020,0.3840,0.7490,,
2.087,2.087,,804903763.480,,12.181,0.1433,0.9210,0.9210,0.8860,0.2930,0.4060,0.7310,,
2.092,2.092,,804903763.480,,12.181,0.1449,0.9210,0.9210,0.8768,0.2830,0.4280,0.7110,,
2.097,2.097,,804903763.480,,12.181,0.1340,0.9120,0.9120,0.8668,0.2740,0.4490,0.6890,,
2.102,2.102,,804903763.480,,12.181,0.1356,0.9120,0.9120,0.8439,0.2580,0.4710,0.6510,,
2.107,2.107,,804903763.480,,12.181,0.1319,0.9120,0.9120,0.8155,0.2330,0.4960,0.6040,,
2.112,2.112,,804903763.480,,12.181,0.1336,0.9120,0.9120,0.7924,0.2050,0.5260,0.5560,,
2.117,2.117,,804903763.480,,12.181,0.1451,0.9110,0.9110,0.7853,0.1900,0.5570,0.5200,,
2.122,2.122,,804903763.480,,12.181,0.1475,0.9110,0.9110,0.7888,0.1770,0.5830,0.5010,,
2.127,2.127,,804903763.480,,12.181,0.1518,0.9220,0.9220,0.7921,0.1610,0.6060,0.4840,,
2.132,2.132,,804903763.480,,12.181,0.1544,0.9220,0.9220,0.7895,0.1460,0.6270,0.4570,,
2.137,2.137,,804903763.480,,12.181,0.1534,0.9460,0.9460,0.7829,0.1270,0.6490,0.4190,,
2.142,2.142,,804903763.480,,12.181,0.1561,0.9460,0.9460,0.7802,0.1010,0.6750,0.3780,,
2.147,2.147,,804903763.480,,12.181,0.1670,0.9690,0.9690,0.7844,0.0870,0.7010,0.3410,,
2.152,2.152,,804903763.480,,12.181,0.1690,0.9690,0.9690,0.7930,0.0840,0.7220,0.3170,,
2.157,2.157,,804903763.480,,12.181,0.1759,0.9820,0.9820,0.8008,0.0750,0.7370,0.3040,,
2.162,2.162,,804903763.480,,12.181,0.1785,0.9830,0.9830,0.8072,0.0680,0.7510,0.2880,,
2.167,2.167,,804903763.480,,12.181,0.1876,0.9720,0.9720,0.8125,0.0670,0.7630,0.2710,,
2.172,2.172,,804903763.480,,12.181,0.1908,0.9730,0.9730,0.8156,0.0650,0.7730,0.2520,,
2.177,2.177,,804903763.480,,12.181,0.2072,0.9540,0.9540,0.8246,0.0570,0.7910,0.2260,,
2.182,2.182,,804903763.480,,12.181,0.2098,0.9540,0.9540,0.8429,0.0620,0.8170,0.1980,,
2.187,2.187,,804903763.480,,12.181,0.2145,0.9500,0.9500,0.8585,0.0700,0.8390,0.1680,,
2.192,2.192,,804903763.480,,12.181,0.2179,0.9500,0.9500,0.8766,0.0930,0.8610,0.1360,,
2.197,2.197,,804903763.480,,12.181,0.2070,0.9420,0.9420,0.8923,0.1240,0.8770,0.1080,,
2.202,2.202,,804903763.480,,12.181,0.2109,0.9430,0.9430,0.9066,0.1630,0.8880,0.0830,,
2.207,2.207,,804903763.480,,12.181,0.2034,0.9210,0.9210,0.9084,0.1800,0.8880,0.0650,,
2.212,2.212,,804903763.480,,12.181,0.2062,0.9220,0.9220,0.9136,0.1730,0.8960,0.0440,,
2.217,2.217,,804903763.480,,12.181,0.1957,0.8990,0.8990,0.9232,0.1660,0.9080,0.0180,,
2.222,2.222,,804903763.480,,12.181,0.1982,0.9000,0.9000,0.9380,0.1670,0.9230,-0.0070,,
2.227,2.227,,804903763.480,,12.181,0.1855,0.8790,0.8790,0.9658,0.1780,0.9490,-0.0200,,
2.232,2.232,,804903763.480,,12.181,0.1884,0.8800,0.8800,0.9984,0.1930,0.9790,-0.0340,,
2.237,2.237,,804903763.480,,12.181,0.1820,0.8770,0.8770,1.0404,0.2020,1.0190,-0.0580,,
2.242,2.242,,804903763.480,,12.181,0.1850,0.8780,0.8780,1.1065,0.2080,1.0830,-0.0910,,
2.247,2.247,,804903763.480,,12.181,0.2061,0.8810,0.8810,1.2070,0.2260,1.1770,-0.1430,,
2.252,2.252,,804903763.480,,12.181,0.2103,0.8820,0.8820,1.3302,0.2680,1.2860,-0.2090,,
2.257,2.257,,804903763.480,,12.181,0.2223,0.9540,0.9540,1.4669,0.3450,1.3990,-0.2750,,
2.262,2.262,,804903764.483,,11.912,0.2293,0.9560,0.9560,1.5902,0.4570,1.4860,-0.3340,,
2.267,2.267,,804903764.483,,11.912,0.2277,1.0430,1.0430,1.6768,0.5660,1.5330,-0.3760,,
2.272,2.272,,804903764.483,,11.912,0.2351,1.0450,1.0450,1.7323,0.6660,1.5460,-0.4090,,
2.277,2.277,,804903764.483,,11.912,0.1891,1.0580,1.0580,1.7662,0.7600,1.5350,-0.4310,,
2.282,2.282,,804903764.483,,11.912,0.1948,1.0600,1.0600,1.7854,0.8390,1.5130,-0.4410,,
2.287,2.287,,804903764.483,,11.912,0.1058,1.0030,1.0030,1.7997,0.8930,1.4990,-0.4410,,
2.292,2.292,,804903764.483,,11.912,0.1085,1.0050,1.0050,1.8220,0.9230,1.5100,-0.4330,,
2.297,2.297,,804903764.483,,11.912,0.0830,0.9390,0.9390,1.8553,0.9390,1.5440,-0.4200,,
2.302,2.302,,804903764.483,,11.912,0.0771,0.9410,0.9410,1.8821,0.9360,1.5800,-0.4120,,
2.307,2.307,,804903764.483,,11.912,0.1238,0.9120,0.9120,1.8907,0.8980,1.6120,-0.4120,,
2.312,2.312,,804903764.483,,11.912,0.1164,0.9140,0.9140,1.9010,0.8410,1.6500,-0.4290,,
2.317,2.317,,804903764.483,,11.912,0.1441,0.9140,0.9140,1.9146,0.7820,1.6860,-0.4600,,
2.322,2.322,,804903764.483,,11.912,0.1370,0.9160,0.9160,1.9363,0.7440,1.7160,-0.5010,,
2.327,2.327,,804903764.483,,11.912,0.1395,0.9480,0.9480,1.9574,0.7240,1.7390,-0.5320,,
2.332,2.332,,804903764.483,,11.912,0.1318,0.9510,0.9510,1.9732,0.7100,1.7560,-0.5530,,
2.337,2.337,,804903764.483,,11.912,0.1653,1.0080,1.0080,1.9793,0.6820,1.7720,-0.5590,,
2.342,2.342,,804903764.483,,11.912,0.1580,1.0110,1.0110,1.9818,0.6410,1.7900,-0.5590,,
2.347,2.347,,804903764.483,,11.912,0.2135,1.0260,1.0260,1.9741,0.5800,1.8060,-0.5470,,
2.352,2.352,,804903764.483,,11.912,0.2056,1.0300,1.0300,1.9681,0.5170,1.8250,-0.5250,,
2.357,2.357,,804903764.483,,11.912,0.2259,1.0110,1.0110,1.9727,0.4610,1.8510,-0.5030,,
2.362,2.362,,804903764.483,,11.912,0.2187,1.0150,1.0150,1.9828,0.4250,1.8760,-0.4810,,
2.367,2.367,,804903764.483,,11.912,0.2179,1.0220,1.0220,1.9938,0.4100,1.8960,-0.4610,,
2.372,2.372,,804903764.483,,11.912,0.2095,1.0260,1.0260,1.9925,0.4050,1.8990,-0.4470,,
2.377,2.377,,804903764.483,,11.912,0.2182,1.0470,1.0470,1.9736,0.3830,1.8870,-0.4330,,
2.382,2.382,,804903764.483,,11.912,0.2113,1.0510,1.0510,1.9474,0.3450,1.8700,-0.4200,,
2.387,2.387,,804903764.483,,11.912,0.2386,1.0650,1.0650,1.9303,0.3190,1.8600,-0.4060,,
2.392,2.392,,804903764.483,,11.912,0.2312,1.0690,1.0690,1.9180,0.2910,1.8540,-0.3960,,
2.397,2.397,,804903764.483,,11.912,0.2733,1.1070,1.1070,1.8959,0.2470,1.8390,-0.3890,,
2.402,2.402,,804903764.483,,11.912,0.2676,1.1110,1.1110,1.8477,0.1460,1.8010,-0.3860,,
2.407,2.407,,804903764.483,,11.912,0.2967,1.1060,1.1060,1.8089,-0.0270,1.7650,-0.3950,,
2.412,2.412,,804903764.483,,11.912,0.2912,1.1100,1.1100,1.7828,-0.1670,1.7260,-0.4140,,
2.417,2.417,,804903764.483,,11.912,0.3094,1.0420,1.0420,1.7240,-0.2780,1.6490,-0.4190,,
2.422,2.422,,804903764.483,,11.912,0.3040,1.0450,1.0450,1.6534,-0.3530,1.5650,-0.4000,,
2.427,2.427,,804903764.483,,11.912,0.3202,0.9870,0.9870,1.5861,-0.3880,1.4940,-0.3650,,
2.432,2.432,,804903764.483,,11.912,0.3159,0.9900,0.9900,1.5236,-0.4050,1.4310,-0.3310,,
2.437,2.437,,804903764.483,,11.912,0.3183,0.9830,0.9830,1.4513,-0.4070,1.3590,-0.3060,,
2.442,2.442,,804903764.483,,11.912,0.3141,0.9860,0.9860,1.3667,-0.3840,1.2810,-0.2820,,
2.447,2.447,,804903764.483,,11.912,0.3106,0.9760,0.9760,1.2717,-0.3360,1.1980,-0.2630,,
2.452,2.452,,804903764.483,,11.912,0.3059,0.9790,0.9790,1.1753,-0.2760,1.1150,-0.2490,,
2.457,2.457,,804903764.483,,11.912,0.3064,0.9860,0.9860,1.0963,-0.1900,1.0520,-0.2430,,
2.462,2.462,,804903764.483,,11.912,0.3015,0.9880,0.9880,1.0399,-0.0790,1.0070,-0.2470,,
2.467,2.467,,804903764.483,,11.912,0.2999,1.0360,1.0360,1.0041,0.0360,0.9700,-0.2570,,
2.472,2.472,,804903764.483,,11.912,0.2964,1.0390,1.0390,0.9868,0.1490,0.9380,-0.2680,,
2.477,2.477,,804903764.483,,11.912,0.2989,1.0830,1.0830,0.9812,0.2570,0.9040,-0.2820,,
2.482,2.482,,804903764.483,,11.912,0.2959,1.0860,1.0860,0.9838,0.3530,0.8700,-0.2940,,
2.487,2.487,,804903764.483,,11.912,0.2978,1.0930,1.0930,0.9837,0.4200,0.8330,-0.3120,,
2.492,2.492,,804903764.483,,11.912,0.2956,1.0950,1.0950,0.9699,0.4350,0.8000,-0.3340,,
2.497,2.497,,804903764.483,,11.912,0.2752,1.0680,1.0680,0.9475,0.4130,0.7730,-0.3600,,
2.502,2.502,,804903764.483,,11.912,0.2731,1.0710,1.0710,0.9206,0.3800,0.7470,-0.3810,,
2.508,2.507,,804903764.483,,11.912,0.2521,1.0350,1.0350,0.8987,0.3480,0.7300,-0.3920,,
2.513,2.512,,804903764.483,,11.912,0.2485,1.0370,1.0370,0.8811,0.3170,0.7210,-0.3950,,
2.518,2.517,,804903764.483,,11.912,0.2455,1.0140,1.0140,0.8581,0.2740,0.7130,-0.3910,,
2.523,2.522,,804903764.483,,11.912,0.2428,1.0160,1.0160,0.8284,0.1880,0.7040,-0.3940,,
2.528,2.528,,804903764.483,,11.912,0.2316,0.9770,0.9770,0.8224,0.1250,0.7030,-0.4080,,
2.533,2.533,,804903764.483,,11.912,0.2290,0.9790,0.9790,0.8119,0.0740,0.6860,-0.4280,,
2.538,2.538,,804903764.483,,11.912,0.2230,0.9170,0.9170,0.7910,0.0290,0.6620,-0.4320,,
2.543,2.543,,804903764.483,,11.912,0.2200,0.9190,0.9190,0.7749,0.0090,0.6550,-0.4140,,
2.548,2.548,,804903764.483,,11.912,0.2160,0.8750,0.8750,0.7570,0.0120,0.6540,-0.3810,,
2.553,2.553,,804903764.483,,11.912,0.2134,0.8770,0.8770,0.7370,0.0270,0.6480,-0.3500,,
2.558,2.558,,804903764.483,,11.912,0.2067,0.8850,0.8850,0.7159,0.0490,0.6370,-0.3230,,
2.563,2.563,,804903764.483,,11.912,0.2030,0.8870,0.8870,0.7003,0.0700,0.6240,-0.3100,,
2.568,2.568,,804903764.483,,11.912,0.1984,0.9020,0.9020,0.6893,0.0900,0.6150,-0.2980,,
2.573,2.573,,804903764.483,,11.912,0.1956,0.9040,0.9040,0.6839,0.1150,0.6110,-0.2850,,
2.578,2.578,,804903764.483,,11.912,0.1904,0.9050,0.9050,0.6861,0.1510,0.6120,-0.2710,,
2.583,2.583,,804903764.483,,11.912,0.1877,0.9070,0.9070,0.6984,0.1980,0.6160,-0.2630,,
2.588,2.588,,804903764.483,,11.912,0.1732,0.9120,0.9120,0.7239,0.2560,0.6260,-0.2580,,
2.593,2.593,,804903764.483,,11.912,0.1705,0.9140,0.9140,0.7647,0.3300,0.6390,-0.2600,,
2.598,2.598,,804903764.483,,11.912,0.1556,0.9140,0.9140,0.8242,0.4240,0.6580,-0.2580,,
2.603,2.603,,804903764.483,,11.912,0.1525,0.9160,0.9160,0.8968,0.5290,0.6770,-0.2570,,
2.608,2.608,,804903764.483,,11.912,0.1594,0.9110,0.9110,0.9547,0.5960,0.6990,-0.2600,,
2.613,2.613,,804903764.483,,11.912,0.1571,0.9130,0.9130,1.0040,0.6360,0.7250,-0.2790,,
2.618,2.618,,804903764.483,,11.912,0.1828,0.8910,0.8910,1.0359,0.6470,0.7460,-0.3130,,
2.623,2.623,,804903764.483,,11.912,0.1806,0.8940,0.8940,1.0492,0.6260,0.7640,-0.3540,,
2.628,2.628,,804903764.483,,11.912,0.1972,0.8530,0.8530,1.0557,0.5950,0.7790,-0.3920,,
2.633,2.633,,804903764.483,,11.912,0.1945,0.8560,0.8560,1.0600,0.5670,0.7910,-0.4200,,
2.638,2.638,,804903764.483,,11.912,0.2057,0.8240,0.8240,1.0618,0.5480,0.7970,-0.4380,,
2.643,2.643,,804903764.483,,11.912,0.2026,0.8270,0.8270,1.0622,0.5370,0.7990,-0.4490,,
2.648,2.648,,804903764.483,,11.912,0.2098,0.8190,0.8190,1.0598,0.5290,0.7960,-0.4580,,
2.653,2.653,,804903764.483,,11.912,0.2065,0.8220,0.8220,1.0685,0.5330,0.7980,-0.4700,,
2.658,2.658,,804903764.483,,11.912,0.2127,0.8270,0.8270,1.0923,0.5570,0.8090,-0.4780,,
2.663,2.663,,804903764.483,,11.912,0.2096,0.8300,0.8300,1.1412,0.6080,0.8310,-0.4920,,
2.668,2.668,,804903764.483,,11.912,0.2220,0.8500,0.8500,1.2178,0.6920,0.8620,-0.5110,,
2.673,2.673,,804903764.483,,11.912,0.2209,0.8530,0.8530,1.3162,0.8040,0.8960,-0.5320,,
2.678,2.678,,804903764.483,,11.912,0.2450,0.8790,0.8790,1.4359,0.9370,0.9340,-0.5580,,
2.683,2.683,,804903764.483,,11.912,0.2449,0.8830,0.8830,1.5726,1.0910,0.9710,-0.5830,,
2.688,2.688,,804903764.483,,11.912,0.2658,0.9000,0.9000,1.7275,1.2600,1.0140,-0.6070,,
2.693,2.693,,804903764.483,,11.912,0.2675,0.9040,0.9040,1.8913,1.4430,1.0520,-0.6230,,
2.698,2.698,,804903764.483,,11.912,0.2856,0.9100,0.9100,2.0653,1.6360,1.0890,-0.6350,,
2.703,2.703,,804903764.483,,11.912,0.2883,0.9150,0.9150,2.2433,1.8310,1.1230,-0.6470,,
2.708,2.708,,804903764.483,,11.912,0.3082,0.9110,0.9110,2.4152,2.0190,1.1500,-0.6590,,
2.713,2.713,,804903764.483,,11.912,0.3131,0.9160,0.9160,2.5612,2.1700,1.1790,-0.6790,,
2.718,2.718,,804903764.483,,11.912,0.3294,0.8990,0.8990,2.6673,2.2770,1.1970,-0.7050,,
2.723,2.723,,804903764.483,,11.912,0.3332,0.9040,0.9040,2.7177,2.3190,1.2060,-0.7440,,
2.728,2.728,,804903764.483,,11.912,0.3405,0.8570,0.8570,2.7303,2.3190,1.2040,-0.7920,,
2.733,2.733,,804903764.483,,11.912,0.3435,0.8620,0.8620,2.7319,2.3060,1.2000,-0.8400,,
2.738,2.738,,804903764.483,,11.912,0.3273,0.8110,0.8110,2.7351,2.2980,1.1970,-0.8760,,
2.743,2.743,,804903764.483,,11.912,0.3285,0.8170,0.8170,2.7379,2.2860,1.2040,-0.9060,,
2.748,2.748,,804903764.483,,11.912,0.2971,0.8060,0.8060,2.7452,2.2780,1.2150,-0.9330,,
2.753,2.753,,804903764.483,,11.912,0.2969,0.8120,0.8120,2.7605,2.2750,1.2350,-0.9590,,
2.758,2.758,,804903764.483,,11.912,0.2940,0.8120,0.8120,2.7936,2.2920,1.2580,-0.9840,,
2.763,2.763,,804903764.483,,11.912,0.2942,0.8180,0.8180,2.8456,2.3270,1.2870,-1.0130,,
2.768,2.768,,804903764.483,,11.912,0.3005,0.8320,0.8320,2.9082,2.3770,1.3160,-1.0370,,
2.773,2.773,,804903764.483,,11.912,0.3009,0.8390,0.8390,2.9754,2.4340,1.3420,-1.0620,,
2.778,2.778,,804903764.483,,11.912,0.3059,0.8590,0.8590,3.0450,2.4940,1.3660,-1.0890,,
2.783,2.783,,804903764.483,,11.912,0.3073,0.8660,0.8660,3.1189,2.5580,1.3900,-1.1190,,
2.788,2.788,,804903764.483,,11.912,0.3149,0.8790,0.8790,3.1924,2.6260,1.4070,-1.1470,,
2.793,2.793,,804903764.483,,11.912,0.3164,0.8870,0.8870,3.2608,2.6920,1.4160,-1.1750,,
2.798,2.798,,804903764.483,,11.912,0.3202,0.8930,0.8930,3.3304,2.7630,1.4220,-1.1980,,
2.803,2.803,,804903764.483,,11.912,0.3220,0.9010,0.9010,3.3989,2.8370,1.4240,-1.2150,,
2.808,2.808,,804903764.483,,11.912,0.3226,0.9010,0.9010,3.4699,2.9170,1.4180,-1.2330,,
2.813,2.813,,804903764.483,,11.912,0.3239,0.9100,0.9100,3.5326,2.9930,1.4030,-1.2460,,
2.818,2.818,,804903764.483,,11.912,0.3209,0.9030,0.9030,3.5851,3.0610,1.3850,-1.2510,,
2.823,2.823,,804903764.483,,11.912,0.3217,0.9120,0.9120,3.6363,3.1280,1.3750,-1.2440,,
2.828,2.828,,804903764.483,,11.912,0.3149,0.9000,0.9000,3.6566,3.1740,1.3310,-1.2350,,
2.833,2.833,,804903764.483,,11.912,0.3155,0.9080,0.9080,3.6525,3.1950,1.2680,-1.2350,,
2.838,2.838,,804903764.483,,11.912,0.3040,0.8820,0.8820,3.6394,3.2050,1.1930,-1.2450,,
2.843,2.843,,804903764.483,,11.912,0.3034,0.8900,0.8900,3.6274,3.2110,1.1180,-1.2640,,
2.848,2.848,,804903764.483,,11.912,0.2736,0.8900,0.8900,3.6317,3.2300,1.0500,-1.2860,,
2.853,2.853,,804903764.483,,11.912,0.2717,0.8980,0.8980,3.6350,3.2470,0.9860,-1.3030,,
2.858,2.858,,804903764.483,,11.912,0.2501,0.9150,0.9150,3.6248,3.2520,0.9220,-1.3090,,
2.863,2.863,,804903764.483,,11.912,0.2488,0.9220,0.9220,3.6046,3.2510,0.8570,-1.3000,,
2.868,2.868,,804903764.483,,11.912,0.2428,0.9150,0.9150,3.5754,3.2440,0.7900,-1.2790,,
2.873,2.873,,804903764.483,,11.912,0.2416,0.9220,0.9220,3.5442,3.2350,0.7270,-1.2520,,
2.878,2.878,,804903764.483,,11.912,0.2342,0.8980,0.8980,3.5118,3.2230,0.6650,-1.2260,,
2.883,2.883,,804903764.483,,11.912,0.2320,0.9050,0.9050,3.4733,3.1990,0.6090,-1.2080,,
2.888,2.888,,804903764.483,,11.912,0.2108,0.8840,0.8840,3.4283,3.1640,0.5540,-1.1980,,
2.893,2.893,,804903764.483,,11.912,0.2079,0.8900,0.8900,3.3827,3.1230,0.5040,-1.1980,,
2.898,2.898,,804903764.483,,11.912,0.1895,0.8660,0.8660,3.3320,3.0760,0.4580,-1.1960,,
2.903,2.903,,804903764.483,,11.912,0.1851,0.8720,0.8720,3.2778,3.0260,0.4170,-1.1890,,
2.908,2.908,,804903764.483,,11.912,0.1724,0.8570,0.8570,3.2146,2.9690,0.3810,-1.1720,,
2.913,2.913,,804903764.483,,11.912,0.1674,0.8630,0.8630,3.1390,2.8990,0.3490,-1.1520,,
2.918,2.918,,804903764.483,,11.912,0.1622,0.8550,0.8550,3.0491,2.8150,0.3130,-1.1290,,
2.923,2.923,,804903764.483,,11.912,0.1571,0.8600,0.8600,2.9485,2.7190,0.2820,-1.1050,,
2.928,2.928,,804903764.483,,11.912,0.1471,0.8670,0.8670,2.8446,2.6180,0.2550,-1.0830,,
2.933,2.933,,804903764.483,,11.912,0.1426,0.8710,0.8710,2.7390,2.5140,0.2330,-1.0620,,
2.938,2.938,,804903764.483,,11.912,0.1271,0.8930,0.8930,2.6328,2.4100,0.2150,-1.0380,,
2.943,2.943,,804903764.483,,11.912,0.1225,0.8970,0.8970,2.5241,2.3040,0.2060,-1.0100,,
2.948,2.948,,804903764.483,,11.912,0.1103,0.9230,0.9230,2.4160,2.1990,0.1980,-0.9810,,
2.953,2.953,,804903764.483,,11.912,0.1074,0.9260,0.9260,2.3112,2.0960,0.1960,-0.9540,,
2.958,2.958,,804903764.483,,11.912,0.1004,0.9460,0.9460,2.2113,1.9980,0.1960,-0.9270,,
2.963,2.963,,804903764.483,,11.912,0.0975,0.9500,0.9500,2.1162,1.9060,0.1980,-0.8980,,
2.968,2.968,,804903764.483,,11.912,0.0935,0.9640,0.9640,2.0325,1.8250,0.1960,-0.8730,,
2.973,2.973,,804903764.483,,11.912,0.0925,0.9680,0.9680,1.9536,1.7500,0.1960,-0.8460,,
2.978,2.978,,804903764.483,,11.912,0.0851,0.9750,0.9750,1.8808,1.6820,0.1980,-0.8180,,
2.983,2.983,,804903764.483,,11.912,0.0839,0.9780,0.9780,1.8100,1.6170,0.1970,-0.7890,,
2.988,2.988,,804903764.483,,11.912,0.0776,0.9790,0.9790,1.7455,1.5580,0.1970,-0.7620,,
2.993,2.993,,804903764.483,,11.912,0.0764,0.9820,0.9820,1.6866,1.5050,0.2020,-0.7340,,
2.998,2.998,,804903764.483,,11.912,0.0743,0.9750,0.9750,1.6331,1.4580,0.2070,-0.7060,,
3.003,3.003,,804903764.483,,11.912,0.0732,0.9770,0.9770,1.5799,1.4120,0.2130,-0.6760,,
3.008,3.008,,804903764.483,,11.912,0.0735,0.9740,0.9740,1.5364,1.3730,0.2210,-0.6530,,
3.013,3.013,,804903764.483,,11.912,0.0715,0.9770,0.9770,1.4940,1.3370,0.2320,-0.6250,,
3.018,3.018,,804903764.483,,11.912,0.0726,0.9710,0.9710,1.4570,1.3060,0.2440,-0.5980,,
3.023,3.023,,804903764.483,,11.912,0.0710,0.9740,0.9740,1.4242,1.2770,0.2590,-0.5750,,
3.028,3.028,,804903764.483,,11.912,0.0726,0.9710,0.9710,1.3922,1.2490,0.2770,-0.5490,,
3.033,3.033,,804903764.483,,11.912,0.0710,0.9740,0.9740,1.3640,1.2240,0.2960,-0.5240,,
3.038,3.038,,804903764.483,,11.912,0.0722,0.9740,0.9740,1.3350,1.1980,0.3100,-0.5010,,
3.043,3.043,,804903764.483,,11.912,0.0706,0.9770,0.9770,1.3035,1.1690,0.3240,-0.4770,,
3.048,3.048,,804903764.483,,11.912,0.0788,0.9760,0.9760,1.2650,1.1330,0.3310,-0.4550,,
3.053,3.053,,804903764.483,,11.912,0.0772,0.9790,0.9790,1.2230,1.0930,0.3330,-0.4360,,
3.058,3.058,,804903764.483,,11.912,0.0882,0.9900,0.9900,1.1820,1.0530,0.3320,-0.4220,,
