t,motionRel,baroRel,absAltRel,relAlt,absAlt,accelMag,vertG,signedLoadG,rotMag,gx,gy,gz,speed,baro
2.101,2.101,,804899233.775,,11.066,0.4143,1.1300,1.1300,1.2652,0.3410,1.0330,-0.6460,,
2.106,2.106,,804899233.775,,11.066,0.4122,1.1280,1.1280,1.2427,0.3490,1.0290,-0.6030,,
2.111,2.111,,804899233.775,,11.066,0.3931,1.1080,1.1080,1.2220,0.3540,1.0230,-0.5670,,
2.116,2.116,,804899233.775,,11.066,0.3911,1.1060,1.1060,1.2055,0.3530,1.0210,-0.5350,,
2.121,2.121,,804899233.775,,11.066,0.3707,1.0970,1.0970,1.1959,0.3740,1.0170,-0.5060,,
2.126,2.126,,804899233.775,,11.066,0.3685,1.0940,1.0940,1.1850,0.4090,1.0080,-0.4700,,
2.131,2.131,,804899233.775,,11.066,0.3496,1.0570,1.0570,1.1879,0.4600,1.0030,-0.4400,,
2.136,2.136,,804899233.775,,11.066,0.3481,1.0550,1.0550,1.2016,0.5260,0.9950,-0.4210,,
2.141,2.141,,804899233.775,,11.066,0.3432,1.0270,1.0270,1.2215,0.6050,0.9770,-0.4140,,
2.146,2.146,,804899233.775,,11.066,0.3404,1.0240,1.0240,1.2376,0.6790,0.9470,-0.4170,,
2.151,2.151,,804899233.775,,11.066,0.3433,1.0120,1.0120,1.2577,0.7490,0.9180,-0.4220,,
2.156,2.156,,804899233.775,,11.066,0.3394,1.0090,1.0090,1.2791,0.8240,0.8860,-0.4150,,
2.161,2.161,,804899233.775,,11.066,0.3512,0.9940,0.9940,1.2991,0.8950,0.8570,-0.3900,,
2.166,2.166,,804899233.775,,11.066,0.3473,0.9900,0.9900,1.3125,0.9490,0.8360,-0.3510,,
2.171,2.171,,804899233.775,,11.066,0.3710,0.9850,0.9850,1.3063,0.9720,0.8170,-0.3070,,
2.176,2.176,,804899233.775,,11.066,0.3670,0.9820,0.9820,1.2678,0.9550,0.7920,-0.2610,,
2.181,2.181,,804899233.775,,11.066,0.4023,0.9720,0.9720,1.2050,0.9080,0.7650,-0.2060,,
2.186,2.186,,804899233.775,,11.066,0.3982,0.9690,0.9690,1.1370,0.8360,0.7580,-0.1390,,
2.191,2.191,,804899233.775,,11.066,0.4110,0.9670,0.9670,1.1024,0.7740,0.7820,-0.0680,,
2.196,2.196,,804899233.775,,11.066,0.4069,0.9650,0.9650,1.0999,0.7320,0.8210,-0.0040,,
2.201,2.201,,804899233.775,,11.066,0.3656,0.9970,0.9970,1.1191,0.7160,0.8590,0.0440,,
2.206,2.206,,804899233.775,,11.066,0.3629,0.9940,0.9940,1.1339,0.7100,0.8810,0.0740,,
2.211,2.211,,804899233.775,,11.066,0.3340,1.0080,1.0080,1.1442,0.7120,0.8910,0.0920,,
2.216,2.216,,804899233.775,,11.066,0.3319,1.0050,1.0050,1.1534,0.7220,0.8930,0.1080,,
2.221,2.221,,804899233.775,,11.066,0.3345,0.9570,0.9570,1.1756,0.7500,0.8960,0.1290,,
2.226,2.226,,804899233.775,,11.066,0.3317,0.9550,0.9550,1.2136,0.8020,0.8990,0.1460,,
2.231,2.231,,804899233.775,,11.066,0.3325,0.9000,0.9000,1.2750,0.8880,0.9020,0.1530,,
2.236,2.236,,804899233.775,,11.066,0.3303,0.8970,0.8970,1.3533,0.9980,0.9020,0.1480,,
2.241,2.241,,804899233.775,,11.066,0.2956,0.8890,0.8890,1.4400,1.1120,0.9050,0.1340,,
2.246,2.246,,804899233.775,,11.066,0.2940,0.8850,0.8850,1.4995,1.1880,0.9090,0.1050,,
2.251,2.251,,804899233.775,,11.066,0.2752,0.8720,0.8720,1.5288,1.2290,0.9060,0.0770,,
2.256,2.256,,804899233.775,,11.066,0.2732,0.8680,0.8680,1.5189,1.2290,0.8900,0.0670,,
2.261,2.261,,804899233.775,,11.066,0.3335,0.8190,0.8190,1.4805,1.1900,0.8770,0.0820,,
2.266,2.266,,804899233.775,,11.066,0.3309,0.8160,0.8160,1.4446,1.1340,0.8870,0.1190,,
2.271,2.271,,804899233.775,,11.066,0.3535,0.8330,0.8330,1.4160,1.0630,0.9210,0.1640,,
2.276,2.276,,804899233.775,,11.066,0.3511,0.8300,0.8300,1.3969,0.9950,0.9590,0.2040,,
2.281,2.281,,804899233.775,,11.066,0.2837,0.9100,0.9100,1.3807,0.9280,0.9930,0.2430,,
2.286,2.286,,804899233.775,,11.066,0.2807,0.9080,0.9080,1.3672,0.8630,1.0220,0.2830,,
2.291,2.291,,804899233.775,,11.066,0.2349,0.9430,0.9430,1.3732,0.8190,1.0560,0.3160,,
2.296,2.296,,804899233.775,,11.066,0.2340,0.9410,0.9410,1.3967,0.8130,1.0830,0.3420,,
2.301,2.301,,804899233.775,,11.066,0.1967,0.9480,0.9480,1.4426,0.8520,1.1080,0.3570,,
2.306,2.306,,804899233.775,,11.066,0.1970,0.9460,0.9460,1.4993,0.9210,1.1270,0.3600,,
2.311,2.311,,804899233.775,,11.066,0.1752,0.9540,0.9540,1.5593,0.9910,1.1500,0.3560,,
2.316,2.316,,804899233.775,,11.066,0.1776,0.9510,0.9510,1.6213,1.0620,1.1740,0.3500,,
2.321,2.321,,804899233.775,,11.066,0.1798,0.9170,0.9170,1.6930,1.1410,1.2020,0.3460,,
2.326,2.326,,804899233.775,,11.066,0.1843,0.9140,0.9140,1.7752,1.2280,1.2330,0.3510,,
2.331,2.331,,804899233.775,,11.066,0.2007,0.8610,0.8610,1.8638,1.3180,1.2710,0.3480,,
2.336,2.336,,804899233.775,,11.066,0.2044,0.8580,0.8580,1.9352,1.3880,1.3070,0.3320,,
2.341,2.341,,804899233.775,,11.066,0.1977,0.8570,0.8570,1.9517,1.3920,1.3340,0.3030,,
2.346,2.346,,804899233.775,,11.066,0.2008,0.8540,0.8540,1.9230,1.3430,1.3500,0.2680,,
2.351,2.351,,804899233.775,,11.066,0.1725,0.8820,0.8820,1.8838,1.2710,1.3690,0.2430,,
2.356,2.356,,804899233.775,,11.066,0.1747,0.8790,0.8790,1.8536,1.2000,1.3940,0.2290,,
2.361,2.361,,804899233.775,,11.066,0.1125,0.9330,0.9330,1.8396,1.1520,1.4180,0.2150,,
2.366,2.366,,804899233.775,,11.066,0.1166,0.9310,0.9310,1.8255,1.1310,1.4190,0.1990,,
2.371,2.371,,804899233.775,,11.066,0.0711,0.9920,0.9920,1.7961,1.1050,1.4040,0.1840,,
2.376,2.376,,804899233.775,,11.066,0.0769,0.9900,0.9900,1.7579,1.0660,1.3880,0.1650,,
2.381,2.381,,804899233.775,,11.066,0.0662,1.0060,1.0060,1.7383,1.0390,1.3860,0.1450,,
2.386,2.386,,804899233.775,,11.066,0.0720,1.0040,1.0040,1.7468,1.0300,1.4050,0.1280,,
2.391,2.391,,804899233.775,,11.066,0.0811,1.0070,1.0070,1.7754,1.0410,1.4340,0.1090,,
2.396,2.396,,804899233.775,,11.066,0.0866,1.0050,1.0050,1.8150,1.0580,1.4720,0.0890,,
2.401,2.401,,804899233.775,,11.066,0.1192,1.0150,1.0150,1.8615,1.0720,1.5200,0.0750,,
2.406,2.406,,804899233.775,,11.066,0.1250,1.0130,1.0130,1.9077,1.0770,1.5730,0.0710,,
2.411,2.411,,804899233.775,,11.066,0.1454,0.9890,0.9890,1.9664,1.1020,1.6270,0.0730,,
2.416,2.416,,804899233.775,,11.066,0.1537,0.9870,0.9870,2.0255,1.1420,1.6710,0.0800,,
2.421,2.421,,804899233.775,,11.066,0.1408,0.9640,0.9640,2.0739,1.1820,1.7020,0.0840,,
2.426,2.426,,804899233.775,,11.066,0.1510,0.9620,0.9620,2.1010,1.2080,1.7170,0.0840,,
2.431,2.431,,804899233.775,,11.066,0.0989,0.9670,0.9670,2.1068,1.2170,1.7180,0.0780,,
2.436,2.436,,804899233.775,,11.066,0.1075,0.9660,0.9660,2.1138,1.2290,1.7180,0.0790,,
2.441,2.441,,804899233.775,,11.066,0.0563,1.0120,1.0120,2.1259,1.2510,1.7170,0.0800,,
2.446,2.446,,804899233.775,,11.066,0.0665,1.0110,1.0110,2.1305,1.2660,1.7120,0.0730,,
2.451,2.451,,804899233.775,,11.066,0.1034,1.0800,1.0800,2.1252,1.2850,1.6920,0.0470,,
2.456,2.456,,804899233.775,,11.066,0.1102,1.0800,1.0800,2.1093,1.3000,1.6610,0.0130,,
2.461,2.461,,804899233.775,,11.066,0.1249,1.1030,1.1030,2.0996,1.3170,1.6350,-0.0250,,
2.466,2.466,,804899233.775,,11.066,0.1295,1.1020,1.1020,2.0916,1.3190,1.6220,-0.0630,,
2.471,2.471,,804899233.775,,11.066,0.0927,1.0770,1.0770,2.0617,1.2740,1.6170,-0.1140,,
2.476,2.476,,804899233.775,,11.066,0.0981,1.0770,1.0770,2.0325,1.2170,1.6190,-0.1700,,
2.481,2.481,,804899233.775,,11.066,0.0589,1.0450,1.0450,2.0058,1.1540,1.6270,-0.2110,,
2.486,2.486,,804899233.775,,11.066,0.0631,1.0450,1.0450,1.9731,1.0770,1.6360,-0.2380,,
2.491,2.491,,804899233.775,,11.066,0.1134,1.0400,1.0400,1.9437,0.9890,1.6550,-0.2470,,
2.496,2.496,,804899233.775,,11.066,0.1105,1.0410,1.0410,1.9274,0.9200,1.6790,-0.2220,,
2.501,2.501,,804899233.775,,11.066,0.1691,1.0400,1.0400,1.9242,0.8890,1.6970,-0.1800,,
2.506,2.506,,804899233.775,,11.066,0.1635,1.0400,1.0400,1.9140,0.8600,1.7040,-0.1420,,
2.511,2.511,,804899233.775,,11.066,0.1802,1.0680,1.0680,1.8470,0.7710,1.6740,-0.1210,,
2.516,2.516,,804899233.775,,11.066,0.1763,1.0690,1.0690,1.7728,0.6670,1.6400,-0.0920,,
2.521,2.521,,804899233.775,,11.066,0.1936,1.1440,1.1440,1.7441,0.6140,1.6320,-0.0380,,
2.526,2.526,,804899233.775,,11.066,0.1911,1.1450,1.1450,1.7518,0.6230,1.6370,0.0280,,
2.531,2.531,,804899233.775,,11.066,0.2422,1.2420,1.2420,1.7608,0.6640,1.6290,0.0770,,
2.536,2.536,,804899234.779,,10.929,0.2431,1.2430,1.2430,1.7586,0.7220,1.6000,0.1060,,
2.541,2.541,,804899234.779,,10.929,0.3418,1.3320,1.3320,1.7453,0.7930,1.5500,0.1220,,
2.546,2.546,,804899234.779,,10.929,0.3443,1.3330,1.3330,1.7272,0.8510,1.4980,0.1230,,
2.551,2.551,,804899234.779,,10.929,0.3423,1.3330,1.3330,1.7158,0.8960,1.4590,0.1110,,
2.556,2.556,,804899234.779,,10.929,0.3444,1.3340,1.3340,1.7078,0.9280,1.4310,0.0880,,
2.561,2.561,,804899234.779,,10.929,0.3057,1.3010,1.3010,1.6944,0.9500,1.4020,0.0530,,
2.566,2.566,,804899234.779,,10.929,0.3069,1.3020,1.3020,1.6797,0.9630,1.3760,0.0230,,
2.571,2.571,,804899234.779,,10.929,0.2675,1.2640,1.2640,1.6602,0.9760,1.3430,0.0050,,
2.576,2.576,,804899234.779,,10.929,0.2687,1.2660,1.2660,1.6432,0.9880,1.3130,0.0110,,
2.581,2.581,,804899234.779,,10.929,0.2472,1.2400,1.2400,1.6314,0.9930,1.2940,0.0290,,
2.586,2.586,,804899234.779,,10.929,0.2466,1.2410,1.2410,1.6165,0.9810,1.2840,0.0470,,
2.591,2.591,,804899234.779,,10.929,0.2332,1.2260,1.2260,1.5887,0.9470,1.2740,0.0630,,
2.596,2.596,,804899234.779,,10.929,0.2327,1.2270,1.2270,1.5623,0.9080,1.2690,0.0780,,
2.601,2.601,,804899234.779,,10.929,0.2147,1.2100,1.2100,1.5493,0.8810,1.2710,0.0930,,
2.606,2.606,,804899234.779,,10.929,0.2154,1.2110,1.2110,1.5474,0.8670,1.2770,0.1100,,
2.611,2.611,,804899234.779,,10.929,0.2103,1.2000,1.2000,1.5524,0.8600,1.2860,0.1290,,
2.616,2.616,,804899234.779,,10.929,0.2135,1.2020,1.2020,1.5471,0.8390,1.2920,0.1430,,
2.621,2.621,,804899234.779,,10.929,0.1993,1.1810,1.1810,1.5507,0.8290,1.3030,0.1400,,
2.626,2.626,,804899234.779,,10.929,0.2025,1.1820,1.1820,1.5514,0.8160,1.3130,0.1300,,
2.631,2.631,,804899234.779,,10.929,0.1503,1.1360,1.1360,1.5499,0.8020,1.3210,0.1180,,
2.636,2.636,,804899234.779,,10.929,0.1549,1.1380,1.1380,1.5592,0.7940,1.3380,0.1020,,
2.641,2.641,,804899234.779,,10.929,0.0942,1.0860,1.0860,1.5710,0.7820,1.3600,0.0840,,
2.646,2.646,,804899234.779,,10.929,0.0989,1.0880,1.0880,1.5765,0.7590,1.3800,0.0690,,
2.651,2.651,,804899234.779,,10.929,0.0667,1.0490,1.0490,1.5728,0.7170,1.3990,0.0500,,
2.656,2.656,,804899234.779,,10.929,0.0729,1.0510,1.0510,1.5697,0.6600,1.4240,0.0260,,
2.661,2.661,,804899234.779,,10.929,0.0788,1.0570,1.0570,1.5628,0.5780,1.4520,0.0010,,
2.666,2.666,,804899234.779,,10.929,0.0851,1.0600,1.0600,1.5445,0.4670,1.4720,-0.0250,,
2.671,2.671,,804899234.779,,10.929,0.1267,1.1140,1.1140,1.5300,0.3450,1.4900,-0.0410,,
2.676,2.676,,804899234.779,,10.929,0.1324,1.1170,1.1170,1.5124,0.2380,1.4930,-0.0420,,
2.681,2.681,,804899234.779,,10.929,0.1818,1.1760,1.1760,1.4845,0.1550,1.4760,-0.0320,,
2.686,2.686,,804899234.779,,10.929,0.1864,1.1790,1.1790,1.4491,0.0940,1.4460,-0.0130,,
2.691,2.691,,804899234.779,,10.929,0.2171,1.2160,1.2160,1.4044,0.0320,1.4040,-0.0070,,
2.696,2.696,,804899234.779,,10.929,0.2199,1.2190,1.2190,1.3571,-0.0120,1.3570,-0.0160,,
2.701,2.701,,804899234.779,,10.929,0.2377,1.2310,1.2310,1.3015,-0.0200,1.3010,-0.0310,,
2.706,2.706,,804899234.779,,10.929,0.2393,1.2340,1.2340,1.2406,0.0100,1.2400,-0.0360,,
2.711,2.711,,804899234.779,,10.929,0.2442,1.2320,1.2320,1.1818,0.0770,1.1790,-0.0280,,
2.716,2.716,,804899234.779,,10.929,0.2456,1.2350,1.2350,1.1282,0.1580,1.1170,-0.0100,,
2.721,2.721,,804899234.779,,10.929,0.2659,1.2450,1.2450,1.0825,0.2380,1.0560,0.0060,,
2.726,2.726,,804899234.779,,10.929,0.2664,1.2470,1.2470,1.0393,0.3130,0.9910,0.0120,,
2.731,2.731,,804899234.779,,10.929,0.3079,1.2690,1.2690,0.9982,0.3800,0.9230,0.0080,,
2.736,2.736,,804899234.779,,10.929,0.3090,1.2710,1.2710,0.9562,0.4340,0.8520,0.0000,,
2.742,2.741,,804899234.779,,10.929,0.3507,1.3060,1.3060,0.9114,0.4680,0.7820,-0.0060,,
2.747,2.747,,804899234.779,,10.929,0.3524,1.3080,1.3080,0.8657,0.4790,0.7210,-0.0120,,
2.752,2.752,,804899234.779,,10.929,0.3859,1.3460,1.3460,0.8208,0.4750,0.6690,-0.0220,,
2.757,2.757,,804899234.779,,10.929,0.3872,1.3470,1.3470,0.7751,0.4610,0.6220,-0.0380,,
2.762,2.762,,804899234.779,,10.929,0.3907,1.3670,1.3670,0.7238,0.4340,0.5760,-0.0610,,
2.767,2.767,,804899234.779,,10.929,0.3918,1.3680,1.3680,0.6728,0.4010,0.5320,-0.0940,,
2.772,2.772,,804899234.779,,10.929,0.3503,1.3410,1.3410,0.6272,0.3660,0.4930,-0.1280,,
2.777,2.777,,804899234.779,,10.929,0.3511,1.3420,1.3420,0.5944,0.3420,0.4580,-0.1630,,
2.782,2.782,,804899234.779,,10.929,0.2886,1.2830,1.2830,0.5725,0.3330,0.4260,-0.1880,,
2.787,2.787,,804899234.779,,10.929,0.2885,1.2830,1.2830,0.5471,0.3220,0.3930,-0.2030,,
2.792,2.792,,804899234.779,,10.929,0.2463,1.2370,1.2370,0.5291,0.3160,0.3670,-0.2130,,
2.797,2.797,,804899234.779,,10.929,0.2473,1.2380,1.2380,0.5098,0.3140,0.3380,-0.2170,,
2.802,2.802,,804899234.779,,10.929,0.2155,1.1980,1.1980,0.4864,0.3170,0.3060,-0.2060,,
2.807,2.807,,804899234.779,,10.929,0.2167,1.1990,1.1990,0.4775,0.3350,0.2850,-0.1860,,
2.812,2.812,,804899234.779,,10.929,0.1819,1.1640,1.1640,0.4817,0.3610,0.2680,-0.1730,,
2.817,2.817,,804899234.779,,10.929,0.1830,1.1650,1.1650,0.4892,0.3850,0.2540,-0.1630,,
2.822,2.822,,804899234.779,,10.929,0.1813,1.1710,1.1710,0.5017,0.4100,0.2440,-0.1550,,
2.827,2.827,,804899234.779,,10.929,0.1815,1.1710,1.1710,0.5169,0.4310,0.2470,-0.1430,,
2.832,2.832,,804899234.779,,10.929,0.1693,1.1640,1.1640,0.5254,0.4380,0.2580,-0.1330,,
2.837,2.837,,804899234.779,,10.929,0.1701,1.1650,1.1650,0.5246,0.4300,0.2780,-0.1140,,
2.842,2.842,,804899234.779,,10.929,0.1497,1.1440,1.1440,0.5129,0.4060,0.2990,-0.0940,,
2.847,2.847,,804899234.779,,10.929,0.1501,1.1450,1.1450,0.4856,0.3600,0.3180,-0.0710,,
2.852,2.852,,804899234.779,,10.929,0.1212,1.1170,1.1170,0.4527,0.2980,0.3370,-0.0510,,
2.857,2.857,,804899234.779,,10.929,0.1217,1.1180,1.1180,0.4306,0.2320,0.3620,-0.0230,,
2.862,2.862,,804899234.779,,10.929,0.1114,1.1110,1.1110,0.4319,0.1700,0.3970,0.0060,,
2.867,2.867,,804899234.779,,10.929,0.1126,1.1120,1.1120,0.4496,0.1160,0.4330,0.0340,,
2.872,2.872,,804899234.779,,10.929,0.1387,1.1250,1.1250,0.4724,0.0560,0.4650,0.0620,,
2.877,2.877,,804899234.779,,10.929,0.1410,1.1270,1.1270,0.4998,-0.0070,0.4930,0.0820,,
2.882,2.882,,804899234.779,,10.929,0.1596,1.1400,1.1400,0.5337,-0.0710,0.5200,0.0970,,
2.887,2.887,,804899234.779,,10.929,0.1606,1.1410,1.1410,0.5718,-0.1300,0.5470,0.1040,,
2.892,2.892,,804899234.779,,10.929,0.1676,1.1530,1.1530,0.6162,-0.1900,0.5760,0.1090,,
2.897,2.897,,804899234.779,,10.929,0.1696,1.1550,1.1550,0.6619,-0.2480,0.6030,0.1140,,
2.902,2.902,,804899234.779,,10.929,0.1924,1.1720,1.1720,0.7098,-0.3050,0.6290,0.1230,,
2.907,2.907,,804899234.779,,10.929,0.1935,1.1730,1.1730,0.7591,-0.3540,0.6580,0.1340,,
2.912,2.912,,804899234.779,,10.929,0.2504,1.2150,1.2150,0.8097,-0.3900,0.6920,0.1570,,
2.917,2.917,,804899234.779,,10.929,0.2520,1.2170,1.2170,0.8496,-0.4140,0.7190,0.1830,,
2.922,2.922,,804899234.779,,10.929,0.3464,1.2990,1.2990,0.8812,-0.4380,0.7350,0.2110,,
2.927,2.927,,804899234.779,,10.929,0.3477,1.3010,1.3010,0.9161,-0.4650,0.7520,0.2400,,
2.932,2.932,,804899234.779,,10.929,0.4575,1.3960,1.3960,0.9540,-0.5190,0.7560,0.2630,,
2.937,2.937,,804899234.779,,10.929,0.4582,1.3980,1.3980,1.0016,-0.6140,0.7420,0.2750,,
2.942,2.942,,804899234.779,,10.929,0.5474,1.4690,1.4690,1.0767,-0.7510,0.7190,0.2800,,
2.947,2.947,,804899234.779,,10.929,0.5475,1.4710,1.4710,1.1804,-0.9180,0.6880,0.2780,,
2.952,2.952,,804899234.779,,10.929,0.6182,1.5350,1.5350,1.3241,-1.1200,0.6530,0.2690,,
2.957,2.957,,804899234.779,,10.929,0.6172,1.5370,1.5370,1.4901,-1.3360,0.6070,0.2590,,
2.962,2.962,,804899234.779,,10.929,0.7323,1.6530,1.6530,1.6777,-1.5630,0.5610,0.2390,,
2.967,2.967,,804899234.779,,10.929,0.7311,1.6550,1.6550,1.8820,-1.8010,0.5090,0.1980,,
2.972,2.972,,804899234.779,,10.929,0.9013,1.8050,1.8050,2.1110,-2.0580,0.4440,0.1550,,
2.977,2.977,,804899234.779,,10.929,0.8992,1.8070,1.8070,2.3134,-2.2780,0.3870,0.1120,,
2.982,2.982,,804899234.779,,10.929,1.0681,1.9420,1.9420,2.4773,-2.4560,0.3160,0.0730,,
2.987,2.987,,804899234.779,,10.929,1.0654,1.9440,1.9440,2.5836,-2.5730,0.2290,0.0460,,
2.992,2.992,,804899234.779,,10.929,1.1763,2.0130,2.0130,2.6230,-2.6200,0.1230,0.0250,,
2.997,2.997,,804899234.779,,10.929,1.1731,2.0150,2.0150,2.6531,-2.6530,-0.0190,-0.0190,,
3.002,3.002,,804899234.779,,10.929,1.3219,2.1150,2.1150,2.7011,-2.6920,-0.1980,-0.0980,,
3.007,3.007,,804899234.779,,10.929,1.3178,2.1160,2.1160,2.7602,-2.7270,-0.3880,-0.1780,,
3.012,3.012,,804899234.779,,10.929,1.5257,2.2770,2.2770,2.8393,-2.7700,-0.5760,-0.2390,,
3.017,3.017,,804899234.779,,10.929,1.5210,2.2770,2.2770,2.9434,-2.8350,-0.7450,-0.2670,,
3.022,3.022,,804899234.779,,10.929,1.7778,2.4630,2.4630,3.0529,-2.9080,-0.8910,-0.2640,,
3.027,3.027,,804899234.779,,10.929,1.7732,2.4630,2.4630,3.1845,-3.0090,-1.0130,-0.2460,,
3.032,3.032,,804899234.779,,10.929,2.0544,2.6590,2.6590,3.3535,-3.1560,-1.1090,-0.2360,,
3.037,3.037,,804899234.779,,10.929,2.0487,2.6590,2.6590,3.5575,-3.3460,-1.1810,-0.2550,,
3.042,3.042,,804899234.779,,10.929,2.2323,2.7920,2.7920,3.7940,-3.5690,-1.2490,-0.3110,,
3.047,3.047,,804899234.779,,10.929,2.2264,2.7930,2.7930,4.0712,-3.8310,-1.3190,-0.3980,,
3.052,3.052,,804899234.779,,10.929,2.2766,2.8250,2.8250,4.3594,-4.0990,-1.3930,-0.5120,,
3.057,3.057,,804899234.779,,10.929,2.2700,2.8270,2.8270,4.6378,-4.3540,-1.4610,-0.6460,,
3.062,3.062,,804899234.779,,10.929,2.2824,2.7870,2.7870,4.9106,-4.5970,-1.5280,-0.8040,,
3.067,3.067,,804899234.779,,10.929,2.2759,2.7900,2.7900,5.1821,-4.8280,-1.6040,-0.9860,,
3.072,3.072,,804899234.779,,10.929,2.2926,2.7320,2.7320,5.4500,-5.0410,-1.6900,-1.1980,,
3.077,3.077,,804899234.779,,10.929,2.2854,2.7360,2.7360,5.6925,-5.2120,-1.7800,-1.4390,,
3.082,3.082,,804899234.779,,10.929,2.3592,2.7470,2.7470,5.8426,-5.2740,-1.8570,-1.6950,,
3.087,3.087,,804899234.779,,10.929,2.3548,2.7540,2.7540,5.8979,-5.2260,-1.9060,-1.9600,,
3.092,3.092,,804899234.779,,10.929,2.5598,2.8690,2.8690,5.8989,-5.0940,-1.9410,-2.2540,,
3.097,3.097,,804899234.779,,10.929,2.5568,2.8760,2.8760,5.9219,-4.9340,-1.9950,-2.5970,,
3.102,3.102,,804899234.779,,10.929,2.7753,3.0140,3.0140,6.0178,-4.7920,-2.0690,-2.9950,,
3.107,3.107,,804899234.779,,10.929,2.7731,3.0210,3.0210,6.1651,-4.6460,-2.1520,-3.4340,,
3.112,3.112,,804899234.779,,10.929,2.8935,3.1320,3.1320,6.3525,-4.4940,-2.2210,-3.9020,,
3.117,3.117,,804899234.779,,10.929,2.8945,3.1390,3.1390,6.5634,-4.3300,-2.2720,-4.3780,,
3.122,3.122,,804899234.779,,10.929,2.9891,3.2400,3.2400,6.7653,-4.1070,-2.3110,-4.8540,,
3.127,3.127,,804899234.779,,10.929,2.9940,3.2480,3.2480,6.9789,-3.8490,-2.3390,-5.3310,,
3.132,3.132,,804899234.779,,10.929,3.1251,3.3720,3.3720,7.1951,-3.5460,-2.3520,-5.8020,,
3.137,3.137,,804899234.779,,10.929,3.1331,3.3790,3.3790,7.4202,-3.1990,-2.3560,-6.2670,,
3.142,3.142,,804899234.779,,10.929,3.2034,3.4180,3.4180,7.6561,-2.8060,-2.3800,-6.7140,,
3.147,3.147,,804899234.779,,10.929,3.2159,3.4240,3.4240,7.9090,-2.3620,-2.4540,-7.1380,,
3.152,3.152,,804899234.779,,10.929,3.2032,3.3270,3.3270,8.1868,-1.8900,-2.5660,-7.5410,,
3.157,3.157,,804899234.779,,10.929,3.2223,3.3310,3.3310,8.4857,-1.3840,-2.7110,-7.9210,,
3.162,3.162,,804899234.779,,10.929,3.2947,3.2120,3.2120,8.7893,-0.7970,-2.8270,-8.2840,,
3.167,3.167,,804899234.779,,10.929,3.3214,3.2130,3.2130,9.0838,-0.1950,-3.1090,-8.5330,,
3.172,3.172,,804899234.779,,10.929,3.4233,3.0260,3.0260,9.3767,0.4250,-3.4840,-8.6950,,
3.177,3.177,,804899234.779,,10.929,3.4565,3.0230,3.0230,9.6786,1.0990,-3.8470,-8.8130,,
3.182,3.182,,804899234.779,,10.929,3.6554,2.8460,2.8460,9.9896,1.8550,-4.2020,-8.8710,,
3.187,3.187,,804899234.779,,10.929,3.6941,2.8400,2.8400,10.3408,2.6880,-4.5490,-8.8890,,
3.192,3.192,,804899234.779,,10.929,3.8950,2.7180,2.7180,10.7478,3.5920,-4.9070,-8.8620,,
3.197,3.197,,804899234.779,,10.929,3.9374,2.7090,2.7090,11.2221,4.5900,-5.2790,-8.7750,,
3.202,3.202,,804899234.779,,10.929,4.0450,2.4420,2.4420,11.7377,5.6420,-5.6170,-8.6250,,
3.207,3.207,,804899234.779,,10.929,4.0893,2.4310,2.4310,12.3226,6.7280,-5.9890,-8.4090,,
3.212,3.212,,804899234.779,,10.929,4.2204,1.9970,1.9970,12.9220,7.7730,-6.3800,-8.1150,,
3.217,3.217,,804899234.779,,10.929,4.2648,1.9860,1.9860,13.4732,8.7320,-6.7600,-7.7190,,
3.222,3.222,,804899234.779,,10.929,4.4865,1.3990,1.3990,13.9885,9.6170,-7.1540,-7.2120,,
3.227,3.227,,804899234.779,,10.929,4.5282,1.3940,1.3940,14.4361,10.3800,-7.5650,-6.5900,,
3.232,3.232,,804899234.779,,10.929,4.8135,0.7240,0.7240,14.7240,10.8740,-8.0030,-5.8740,,
3.237,3.237,,804899234.779,,10.929,4.8497,0.7280,0.7280,14.8288,11.0370,-8.5090,-5.0670,,
3.242,3.242,,804899234.779,,10.929,5.1963,0.0340,0.0340,14.8325,10.9330,-9.0920,-4.2200,,
3.247,3.247,,804899234.779,,10.929,5.2236,0.0510,0.0510,14.8871,10.6860,-9.7480,-3.5230,,
3.252,3.252,,804899234.779,,10.929,5.6442,0.6370,-0.6370,15.0913,10.3760,-10.5300,-3.0340,,
3.257,3.257,,804899234.779,,10.929,5.6601,0.6050,-0.6050,15.2738,10.0120,-11.2440,-2.5730,,
3.262,3.262,,804899234.779,,10.929,5.9163,1.0460,-1.0460,15.3262,9.6690,-11.7330,-1.9340,,
3.267,3.267,,804899234.779,,10.929,5.9211,1.0020,-1.0020,15.3741,9.4770,-12.0520,-1.1390,,
3.272,3.272,,804899234.779,,10.929,5.7800,1.2540,-1.2540,15.2378,9.2790,-12.0820,-0.3410,,
3.277,3.277,,804899234.779,,10.929,5.7771,1.2020,-1.2020,15.2637,9.2880,-12.1050,0.4260,,
3.282,3.282,,804899234.779,,10.929,5.1401,1.2440,-1.2440,15.3674,9.5370,-11.9900,1.2010,,
3.287,3.287,,804899234.779,,10.929,5.1323,1.1880,-1.1880,15.4518,9.9380,-11.6680,1.9630,,
3.292,3.292,,804899234.779,,10.929,4.3999,1.0620,-1.0620,15.4353,10.2880,-11.1840,2.7060,,
3.297,3.297,,804899234.779,,10.929,4.3893,1.0070,-1.0070,15.1551,10.3780,-10.5030,3.4150,,
